time,sb,snb,tv,tv1,trans,trans1,trans2,w1,w2,w3,w4,w5,w6,w7,sb1,sb2,sb3,sb4,sb5,sb6,sb7,snb1,snb2,snb3,snb4,snb5,snb6,snb7,tv1,tv2,tv3,tv4,tv5,tv6,tv7,sbm3,sbm4,sbm5,sbm6,sbm8,sbm10,snbm3,snbm4,snbm5,snbm6,snbm8,snbm10,tvm3,tvm4,tvm5,tvm6,tvm8,tvm10
3/1/2017,1035.25,43842,1412.5,6020,1722.5,1815,2517.5,0,0,1,0,0,0,0,1483.98,2535.4,2849.75,3260.28,3129.15,2506.4,1073.3,44864.8,57465.75,59433.73,61897.03,63371.93,60378.9,42061.23,6020,23365,32587.5,44782.5,43477.5,35780,0,1684.88,1976.1,2232.93,2382.3,2234.19,53048.65,48724.18,51401.57,53500.66,55145.87,54164.42,53048.65,10265.83,15846.25,21633.5,25274.17,23428.13,18742.5
3/2/2017,1951.18,60160.7,5102.5,1412.5,2460,1722.5,1815,0,0,0,1,0,0,0,1035.25,1483.98,2535.4,2849.75,3260.28,3129.15,2506.4,43842,44864.8,57465.75,59433.73,61897.03,63371.93,60378.9,1412.5,6020,23365,32587.5,44782.5,43477.5,35780,1490.14,1751.45,1971.11,2185.97,2343.92,53777.63,49622.5,51583.31,53153.4,54610.67,56426.86,53777.63,4178.33,8975,13697.5,18878.33,24065.94,19252.75
3/3/2017,2177.38,63025.28,4047.5,5102.5,2600,2460,1722.5,0,0,0,0,1,0,0,1951.18,1035.25,1483.98,2535.4,2849.75,3260.28,3129.15,60160.7,43842,44864.8,57465.75,59433.73,61897.03,63371.93,5102.5,1412.5,6020,23365,32587.5,44782.5,43477.5,1721.27,1661.95,1836.64,2005.49,2302.8,55650.14,55675.99,52973.2,53871.71,54798.71,56757.65,55650.14,3520.83,4145.63,7989.5,12089.17,20099.38,19657.5
3/4/2017,2009.3,59207.33,0,4047.5,2787.5,2600,2460,0,0,0,0,0,1,0,2177.38,1951.18,1035.25,1483.98,2535.4,2849.75,3260.28,63025.28,60160.7,43842,44864.8,57465.75,59433.73,61897.03,4047.5,5102.5,1412.5,6020,23365,32587.5,44782.5,2045.95,1793.28,1731.42,1865.42,2162.82,57364.75,60797.77,56558.83,54220.02,54760.98,56237.08,57364.75,3050,2640.63,3316.5,6657.92,14664.69,19657.5
3/5/2017,2024.43,59976.13,0,0,2755,2787.5,2600,0,0,0,0,0,0,1,2009.3,2177.38,1951.18,1035.25,1483.98,2535.4,2849.75,59207.33,63025.28,60160.7,43842,44864.8,57465.75,59433.73,0,4047.5,5102.5,1412.5,6020,23365,32587.5,2070.37,2040.57,1839.51,1780.25,2008.33,57324.47,60736.25,60592.36,57242.29,55179.37,55996.97,57324.47,1349.17,2287.5,2112.5,2763.75,9066.88,16079.5
3/6/2017,1822.83,56832.25,0,0,2725,2755,2787.5,1,0,0,0,0,0,0,2024.43,2009.3,2177.38,1951.18,1035.25,1483.98,2535.4,59976.13,59207.33,63025.28,60160.7,43842,44864.8,57465.75,0,0,4047.5,5102.5,1412.5,6020,23365,1952.19,2008.49,1997.02,1836.73,1879.97,56670.5,58671.9,59760.25,59840.34,57173.95,55671.78,56670.5,0,1011.88,1830,1760.42,4993.44,11731.75
3/7/2017,1390.35,44018.1,0,0,2027.5,2725,2755,0,1,0,0,0,0,0,1822.83,2024.43,2009.3,2177.38,1951.18,1035.25,1483.98,56832.25,59976.13,59207.33,63025.28,60160.7,43842,44864.8,0,0,0,4047.5,5102.5,1412.5,6020,1745.87,1811.73,1884.86,1895.91,1736.84,54882.61,53608.83,55008.45,56611.82,57203.3,53990.82,54882.61,0,0,809.5,1525,2072.81,7253.5
3/8/2017,1183.58,38675.6,0,0,1570,2027.5,2725,0,0,1,0,0,0,0,1390.35,1822.83,2024.43,2009.3,2177.38,1951.18,1035.25,44018.1,56832.25,59976.13,59207.33,63025.28,60160.7,43842,0,0,0,0,4047.5,5102.5,1412.5,1465.59,1605.3,1686.1,1767.98,1699.29,52806.79,46508.65,49875.52,51741.88,53622.45,53217.17,52806.79,0,0,0,674.58,1320.31,3994.75
3/9/2017,2066.13,59616.93,0,0,2657.5,1570,2027.5,0,0,0,1,0,0,0,1183.58,1390.35,1822.83,2024.43,2009.3,2177.38,1951.18,38675.6,44018.1,56832.25,59976.13,59207.33,63025.28,60160.7,0,0,0,0,0,4047.5,5102.5,1546.69,1615.72,1697.46,1749.44,1828.15,53021.91,47436.88,49785.72,51823.8,53054.39,55189.04,53021.91,0,0,0,0,1143.75,1658.25
3/10/2017,2238.15,65715.73,0,0,2622.5,2657.5,1570,0,0,0,0,1,0,0,2066.13,1183.58,1390.35,1822.83,2024.43,2009.3,2177.38,59616.93,38675.6,44018.1,56832.25,59976.13,59207.33,63025.28,0,0,0,0,0,0,4047.5,1829.29,1719.55,1740.21,1787.58,1864.02,55107.01,54669.42,52006.59,52971.72,54139.12,55883.42,55107.01,0,0,0,0,505.94,1056.25
3/11/2017,1956.33,63037.63,0,0,2572.5,2622.5,2657.5,0,0,0,0,0,1,0,2238.15,2066.13,1183.58,1390.35,1822.83,2024.43,2009.3,65715.73,59616.93,38675.6,44018.1,56832.25,59976.13,59207.33,0,0,0,0,0,0,0,2086.87,1861.05,1766.91,1776.23,1836.39,57026.57,62790.1,56761.47,54212.8,54649.37,55884.96,57026.57,0,0,0,0,0,915
3/12/2017,1815.85,58530.88,0,0,2607.5,2572.5,2622.5,0,0,0,0,0,0,1,1956.33,2238.15,2066.13,1183.58,1390.35,1822.83,2024.43,63037.63,65715.73,59616.93,38675.6,44018.1,56832.25,59976.13,0,0,0,0,0,0,0,2003.44,2019.12,1852.01,1775.07,1812.21,56863.59,62428.08,61725.29,57115.35,54932.48,55800.41,56863.59,0,0,0,0,0,404.75
3/13/2017,1708.15,52383.93,0,0,2695,2607.5,2572.5,1,0,0,0,0,0,0,1815.85,1956.33,2238.15,2066.13,1183.58,1390.35,1822.83,58530.88,63037.63,65715.73,59616.93,38675.6,44018.1,56832.25,0,0,0,0,0,0,0,1826.78,1929.62,1956.92,1828.03,1772.67,55799.45,57984.15,59917.04,59857.02,56326.78,54851.38,55799.45,0,0,0,0,0,0
3/14/2017,1081.75,38256.5,0,0,1817.5,2695,2607.5,0,1,0,0,0,0,0,1708.15,1815.85,1956.33,2238.15,2066.13,1183.58,1390.35,52383.93,58530.88,63037.63,65715.73,59616.93,38675.6,44018.1,0,0,0,0,0,0,0,1535.25,1640.52,1760.05,1811.06,1680.04,53704.37,49723.77,53052.24,55584.93,56256.93,52529.41,53704.37,0,0,0,0,0,0
3/15/2017,1183.43,35801.6,0,0,1452.5,1817.5,2695,0,0,1,0,0,0,0,1081.75,1708.15,1815.85,1956.33,2238.15,2066.13,1183.58,38256.5,52383.93,58530.88,63037.63,65715.73,59616.93,38675.6,0,0,0,0,0,0,0,1324.44,1447.3,1549.1,1663.94,1654.17,51286.92,42147.34,46243.23,49602.11,52287.71,51502.35,51286.92,0,0,0,0,0,0
3/16/2017,1703.48,52380.15,0,0,2547.5,1452.5,1817.5,0,0,0,1,0,0,0,1183.43,1081.75,1708.15,1815.85,1956.33,2238.15,2066.13,35801.6,38256.5,52383.93,58530.88,63037.63,65715.73,59616.93,0,0,0,0,0,0,0,1322.89,1419.2,1498.53,1574.83,1719.16,50841.71,42146.08,44705.55,47470.61,50065.12,53215.42,50841.71,0,0,0,0,0,0
3/17/2017,1626.88,50897.18,0,0,2415,2547.5,1452.5,0,0,0,0,1,0,0,1703.48,1183.43,1081.75,1708.15,1815.85,1956.33,2238.15,52380.15,35801.6,38256.5,52383.93,58530.88,63037.63,65715.73,0,0,0,0,0,0,0,1504.6,1398.89,1460.74,1519.92,1664.25,51529.61,46359.64,44333.86,45943.87,48041.71,52125.45,51529.61,0,0,0,0,0,0
3/18/2017,1734.9,56676.8,0,0,2695,2415,2547.5,0,0,0,0,0,1,0,1626.88,1703.48,1183.43,1081.75,1708.15,1815.85,1956.33,50897.18,52380.15,35801.6,38256.5,52383.93,58530.88,63037.63,0,0,0,0,0,0,0,1688.42,1562.17,1466.09,1506.43,1601.35,53329.73,53318.04,48938.93,46802.45,47732.69,50995.58,53329.73,0,0,0,0,0,0
3/19/2017,712.23,23643.2,0,0,155,2695,2415,0,0,0,0,0,0,1,1734.9,1626.88,1703.48,1183.43,1081.75,1708.15,1815.85,56676.8,50897.18,52380.15,35801.6,38256.5,52383.93,58530.88,0,0,0,0,0,0,0,1358,1444.37,1392.18,1340.45,1445.83,49732.36,43739.06,45899.33,43879.79,42942.57,46071.28,49732.36,0,0,0,0,0,0
,,,,0,,155,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
